	289	290	291	30	306	307	308	309	310	313	314	323	379	38	380	381	382	39	40	41	42	49	50	58	59	60	67	81	82	83	R2D269	R2D273	193	194	195	196	197	198	215	216	223	252	259	260	265	266	267	268	269	270	277	391	392	470	471	472	473	474	490	491	502	563	574	575	111	112	113	114	121	122	123	124	175	176	177	185	186
ASV_1976 Klebsiella	14.13267527	12.19219202	13.86509497	3.762992918	12.99964235	-6.617356959	-6.617356959	-6.617356959	-6.617356959	14.59231645	16.8952306	9.124043483	-6.617356959	10.80496989	-6.617356959	-6.617356959	-6.617356959	11.19402097	10.07293208	9.32095537	10.21142782	9.708678149	9.651128531	12.79258064	11.88777286	14.05762737	10.9912025	14.37866812	15.19676484	14.79400298	9.546908779	8.906376058	-6.617356959	4.46618774	-6.617356959	7.346252424	-6.617356959	5.417242579	13.32376318	13.34517592	18.50448116	14.39651578	15.96568326	16.53696014	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	6.142541267	-6.617356959	4.922747072	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	8.995603893	7.617330892	9.761466064	9.958542394	9.264202009	12.32569947	11.08678863	12.60616027	-6.617356959	-6.617356959
ASV_1977 Citrobacter	-6.617356959	-6.617356959	12.47502758	4.091174927	-6.617356959	6.610837912	-6.617356959	8.964410893	-6.617356959	-6.617356959	-6.617356959	7.978457086	-6.617356959	-6.617356959	5.778041718	-6.617356959	-6.617356959	7.287602816	6.548069796	-6.617356959	7.641708772	7.147513825	-6.617356959	11.50399847	10.72156407	10.63550557	10.21797176	13.13125914	-6.617356959	12.3192784	8.494129178	7.700080346	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	15.26969385	-6.617356959	-6.617356959	14.35496666	-6.617356959	-6.617356959	6.660699687	5.517187805	6.282536519	3.100919652	5.272722986	5.06398135	3.279608335	-6.617356959	-6.617356959	5.046625681	3.106644428	-6.617356959	-6.617356959	-6.617356959	7.766751051	-6.617356959	6.165194806	7.561191352	1.964482133	7.036989751	5.877974228	8.589545978	6.706492958	7.929864456	8.166327684	6.137121949	10.40177768	9.118692482	9.539874334	-6.617356959	-6.617356959
ASV_2161 Erysipelatoclostridium	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845	11.05053845
ASV_2167 Erysipelatoclostridium	-6.617356959	-6.617356959	-6.617356959	7.345970505	-6.617356959	7.773993744	-6.617356959	-6.617356959	8.07027894	-6.617356959	-6.617356959	7.341270173	-6.617356959	8.255301834	-6.617356959	-6.617356959	-6.617356959	7.758272083	-6.617356959	7.452116114	7.353431591	7.414582863	7.619357383	-6.617356959	-6.617356959	-6.617356959	7.135693921	-6.617356959	-6.617356959	-6.617356959	6.252760052	6.61797481	7.746586172	-6.617356959	-6.617356959	-6.617356959	-6.617356959	7.814020845	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	7.931986101	-6.617356959	8.340846279	-6.617356959	-6.617356959	-6.617356959	6.060670099	6.662171461	6.906919344	-6.617356959	7.025019272	6.532930906	-6.617356959	6.916557567	-6.617356959	-6.617356959	-6.617356959	7.616777796	7.034105079
ASV_2848 Clostridium_sensu_stricto_1	-6.617356959	-6.617356959	10.30512065	8.019424487	-6.617356959	-6.617356959	4.51151991	-6.617356959	-6.617356959	-6.617356959	-6.617356959	2.493315452	6.188844678	-6.617356959	5.404741517	-6.617356959	6.91619493	8.361282004	9.806250218	10.2556201	8.909476016	9.250553671	9.391644584	8.734476963	9.296085648	-6.617356959	5.944663467	6.990708299	13.18123145	6.452091976	3.457543935	1.295770348	-6.617356959	4.97358798	-6.617356959	-6.617356959	5.075130222	-6.617356959	-6.617356959	-6.617356959	9.553064053	-6.617356959	-6.617356959	8.260543493	6.168193591	5.344349202	5.141525424	6.391365255	5.180607694	5.730314068	-6.617356959	-6.617356959	-6.617356959	4.108059893	3.300725247	6.2057912	5.97280448	4.561552963	-6.617356959	-6.617356959	-6.617356959	7.128737109	7.951794781	-6.617356959	6.327995216	9.758665532	8.222907987	-6.617356959	5.36254301	8.37753151	7.419461178	7.661804677	-6.617356959	-6.617356959	8.978014246	-6.617356959	8.219377656
ASV_3368 Incertae_Sedis	9.615346679	7.395347333	10.21765926	5.21799536	7.14656606	6.43228023	5.261969591	7.260811402	5.947263516	8.748937202	10.50997636	3.213726879	3.330071877	5.023448629	5.700068954	5.995065028	4.741963358	5.098169936	6.373612439	5.354364679	4.85395966	5.494134301	5.018941753	8.216823198	5.411372098	-6.617356959	5.711547984	9.323946797	-6.617356959	6.999473778	2.590993846	1.197085809	4.285613401	4.615803822	4.534848607	4.10786427	4.996467116	5.598768054	9.255762997	7.965356995	12.23375252	-6.617356959	10.13116926	11.33370803	4.815192042	4.567258062	3.98726817	5.254281706	5.468037869	5.312356724	5.00035514	5.291520487	5.491214012	4.857849221	5.337996353	4.648823734	5.296623466	4.364877492	3.371374529	5.714476351	5.324001965	5.051410975	5.263730718	6.313477766	3.402665729	4.495398431	4.299358184	5.664049931	5.712331653	5.143498561	5.441810104	5.815298225	6.91433431	7.699067059	7.460274549	5.38930139	5.295633036
ASV_3778 Bifidobacterium	-6.617356959	9.897703911	15.01042576	6.814603961	9.7826062	8.562897417	7.624503281	8.787350145	8.964767908	10.18061045	13.6051158	6.941189474	6.863453365	6.00363765	7.412394153	6.973464438	8.800754943	-6.617356959	7.840292966	4.114335453	-6.617356959	-6.617356959	8.069192223	9.437675726	10.60600417	10.0880263	7.814865542	10.12143446	10.65199348	12.48941394	9.311116937	7.59378225	5.268748853	7.3659028	6.801616296	5.924804776	6.585302287	7.372063112	9.044266483	-6.617356959	11.29846377	-6.617356959	-6.617356959	13.34791332	4.886224968	6.794551882	8.140796847	7.423607799	4.553018246	4.864036298	8.107860778	6.358003174	8.092406458	5.610455149	5.969587589	4.265265709	4.924117115	6.745153882	6.874311816	6.342310052	8.031917683	4.274436028	7.032070988	8.458869204	5.926092138	4.994119237	4.147520835	7.419157972	8.278212558	6.591811901	6.376998786	7.054463297	8.590277296	7.717680924	11.89852919	4.95461096	5.605173016
ASV_3799 Actinomyces	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	3.378443979	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	3.765152107	2.084262672	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959
ASV_3975 Eggerthella	-6.617356959	-6.617356959	10.70950522	5.422710669	6.372989095	7.135167237	6.55387139	7.811992432	6.625156823	-6.617356959	9.372497024	5.254396124	6.668473909	6.211975199	6.588777612	6.814293125	6.528453937	7.166937744	7.018988635	6.113062723	5.648867001	5.804348238	6.1581715	4.799278746	4.942152311	-6.617356959	3.880093756	7.632171379	-6.617356959	7.658352646	6.315584501	4.726722554	5.972630137	7.07978492	5.840754687	5.559294818	7.019177499	7.059223118	6.211717353	-6.617356959	11.53166121	-6.617356959	-6.617356959	10.5581477	6.207556828	6.555988559	6.233732552	6.613707667	6.292381737	5.673380471	6.71219305	4.948577321	6.129184986	5.800779261	5.757716156	5.066933233	4.335466859	5.393380815	6.456330814	6.342310052	6.977176728	5.373161858	6.319186969	7.078860365	5.288610828	5.321294056	3.715141312	6.173349807	5.712331653	5.501272306	5.465258174	5.656661154	6.783112979	5.240271619	7.858783644	6.032114689	6.243557562
ASV_4508 Veillonella	13.24199816	13.71107926	13.70145256	-6.617356959	9.153199415	-6.617356959	-6.617356959	3.41252453	7.201408147	11.71921763	13.88973031	2.341891068	6.327514024	-6.617356959	5.499854479	7.46189693	5.515231683	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	10.07509051	-6.617356959	7.124735762	8.908825363	10.84249205	-6.617356959	10.80118159	2.390090127	0.852636622	5.962649297	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	13.23784729	12.21900216	14.06547665	11.73677904	15.200973	14.13696624	4.628922843	5.52483636	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	5.226945764	7.096083149	6.648541872	6.833130425	5.6141442	5.104085171	5.622152066	6.069410653	7.4834679	3.290649153	6.539127104	6.39909068	8.248664598	4.450139862	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	11.13200878	10.7404953	12.87104468	7.761153446	6.782029265
ASV_5452 Bacteroides	15.36680682	14.87737666	11.66058715	7.373658805	12.53932896	11.46169766	11.4180119	13.04198297	11.69172598	14.0632299	15.90539345	8.774485186	10.83707106	10.83916064	11.6411582	12.81478726	10.69582934	3.535063573	2.833064662	11.23190588	9.330081252	-6.617356959	11.01881329	11.87257824	10.82385544	11.32617048	10.33652642	12.920272	-6.617356959	14.14148715	8.827486349	8.693236787	11.36045785	9.637322232	11.09824485	11.6322044	11.22796829	11.34701492	14.9935009	13.10610527	13.82311612	14.5371232	16.41453376	11.76295646	10.5420881	10.5159066	10.95514285	12.39375039	11.75767881	11.50400499	11.06255192	11.68196767	10.6997384	10.43887365	10.82378576	11.3032027	11.47455083	10.48611011	10.58495184	10.65324692	12.56191082	11.387414	11.80519118	12.87497285	10.38976673	11.56920957	11.2128938	13.51595639	12.29465711	12.4505404	12.38653524	13.40068043	13.57881085	14.54213417	11.43113924	11.63028242	12.01416011
ASV_5969 Flavonifractor	13.58839247	12.0770036	14.32616046	-6.617356959	11.51054467	-6.617356959	-6.617356959	-6.617356959	-6.617356959	12.01957874	15.20027249	4.471269241	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	8.943333094	5.241533391	9.050580013	4.634168299	11.65041091	11.85076304	12.4995145	4.473264412	4.320869652	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	12.7582195	11.74593493	14.16600341	11.48349426	14.2496343	14.80089966	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	10.07705643	11.36878814	11.22469	-6.617356959	-6.617356959
ASV_5998 Lachnospiraceae	-6.617356959	-6.617356959	-6.617356959	-6.617356959	4.811802159	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	8.606069558	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	9.62708197	9.43384202	-6.617356959	-6.617356959	-6.617356959	-6.617356959	11.12016436	10.1506754	-6.617356959	9.631350887	9.613445076	-6.617356959	10.40954966	8.301047986	7.966652888	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	8.6634146	-6.617356959	-6.617356959	9.866293616	10.06152321	-6.617356959	-6.617356959	-6.617356959
ASV_5999 Lachnospiraceae	-6.617356959	-6.617356959	-6.617356959	6.076465115	-6.617356959	6.386848147	5.10772789	-6.617356959	-6.617356959	-6.617356959	-6.617356959	4.122047858	6.175551585	6.72474142	-6.617356959	-6.617356959	6.17939153	5.487378703	5.814352884	6.843287002	6.693446774	6.93732863	7.112884392	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	5.202899437	4.955260564	5.561059901	5.360391063	-6.617356959	-6.617356959	6.567272213	5.2495999	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	5.551740131	5.179013455	5.764928128	-6.617356959	6.180202557	6.023943309	6.266419636	5.237910939	5.462007238	5.341545285	5.128656481	6.41432423	4.811495603	5.442129378	5.731656475	-6.617356959	6.09542906	-6.617356959	5.922413347	-6.617356959	5.071558224	-6.617356959	-6.617356959	5.809192362	6.874529072	5.952863421	6.164248606	6.352570052	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959
ASV_6000 Lachnospiraceae	-6.617356959	-6.617356959	-6.617356959	5.94974796	-6.617356959	5.375616923	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	4.21214343	5.487002014	6.34867569	-6.617356959	-6.617356959	-6.617356959	-6.617356959	5.473455201	6.599928436	6.459795789	6.691212651	6.635533632	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	4.234037233	3.71896695	-6.617356959	-6.617356959	-6.617356959	-6.617356959	6.143238408	5.037177842	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	4.872295422	-6.617356959	-6.617356959	5.434763384	5.793304109	5.3850767	5.809355008	-6.617356959	4.776200843	4.764135119	4.820018833	5.688114787	4.489829025	4.871414978	-6.617356959	-6.617356959	5.721160868	-6.617356959	-6.617356959	-6.617356959	4.699540218	-6.617356959	-6.617356959	5.384066181	6.274745354	4.583592505	5.733341452	5.939950763	-6.617356959	-6.617356959	-6.617356959	-6.617356959	4.70085667
ASV_6003 Lachnospiraceae	8.957474304	9.755102717	12.6688502	11.31578462	6.17373281	11.25321917	11.29000226	11.69913228	11.31785965	8.714991497	12.25998395	10.01911116	11.04140752	11.78667286	11.17644996	11.41097791	11.13982842	11.18478729	10.94616255	12.05746796	11.92790364	12.26853867	12.14242591	12.60855222	11.65809067	11.92154573	11.12009344	11.11812371	13.90679103	11.73716712	9.826624648	9.471003352	11.35617547	10.6897817	10.54776748	10.48851936	11.6198643	10.83133345	8.855240451	9.187682222	11.13800047	-6.617356959	9.561816291	11.8653176	10.81120118	10.66497067	11.12939053	11.11564558	11.35971752	11.27820889	11.30774238	10.56289984	10.77718429	10.50192215	10.71138677	11.44304984	9.894490798	10.77464403	11.06253171	10.71904817	11.19814964	10.99370499	10.94837483	11.11918766	10.53663125	9.980409586	9.592728188	11.69001888	12.12586112	11.29195864	11.69114343	11.76801112	11.20111282	11.63304695	9.492569935	11.01936759	11.18269718
ASV_6008 Lachnospiraceae	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	8.430691024	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	9.528805072	9.338098063	-6.617356959	4.021572442	4.310539069	-6.617356959	10.99715464	9.980566161	-6.617356959	9.455567768	9.346666157	-6.617356959	9.901094428	8.321207987	8.005444164	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	9.923442937	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	-6.617356959	8.452188058	-6.617356959	-6.617356959	9.434965277	9.924022437	-6.617356959	-6.617356959	-6.617356959
