	315	316	317	319	320	321	322	331	332	333	340	341	342	349	350	360	371	51	52	53	54	61	62	63	64	65	66	R2D270	R2D274	203	204	205	206	207	208	209	210	211	217	218	219	220	249	250	251	261	262	263	278	279	280	281	282	393	394	395	396	403	404	405	406	407	408	410	411	412	413	414	421	422	423	424	425	503	514	515	106	107	108	125	126	127	128	129	133	134	135	136	137	138	145	163	164	165	184
ASV_353 Streptococcus	5.189963396	8.156998313	7.270277612	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	9.754947144	10.30234622	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	9.910162966	10.30297529	-3.970789898	4.736536441	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	7.062705612	-3.970789898	-3.970789898	-3.970789898	-3.970789898	7.968511581	5.11713188	7.101155818	6.632570364	5.239399571	4.566894167	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	3.194182185	-3.970789898	-3.970789898	-3.970789898
ASV_354 Streptococcus	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	8.107987227	8.927833574	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	7.539402224	8.874741585	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898
ASV_524 Lachnospiraceae	-3.970789898	-3.970789898	-3.970789898	7.651603987	7.533205941	8.048960863	6.555303343	5.664837204	6.326045235	8.723009464	-3.970789898	6.228986196	-3.970789898	5.554639717	7.528041413	6.277637787	6.549278585	7.615353363	7.935146535	8.552743873	7.088138799	7.556308943	7.241731938	9.731788186	8.78447551	7.275746439	7.942767296	4.226333141	4.755063746	-3.970789898	2.867427878	5.252203653	5.92205536	6.558347911	4.836669482	4.578093623	4.978012176	-3.970789898	-3.970789898	3.626802469	5.555239796	6.752674762	-3.970789898	-3.970789898	-3.970789898	3.711907268	-3.970789898	-3.970789898	7.778221041	7.513959448	6.816100796	-3.970789898	5.4924059	-3.970789898	5.108810457	6.031682468	5.107560356	-3.970789898	8.555589665	6.998664665	6.347133821	7.050219247	7.624375274	-3.970789898	-3.970789898	7.202002602	-3.970789898	-3.970789898	7.704620824	7.192910185	8.302159499	5.665347409	6.911108431	6.391216284	4.971596523	7.830536102	7.098977357	6.342824641	8.71349481	5.6752679	5.904485383	-3.970789898	7.783380772	8.281497728	6.394045886	6.489695882	3.113837365	5.999047341	5.403211338	6.205462112	6.272931464	2.40168793	-3.970789898	-3.970789898	5.703943736
ASV_777 Lachnospira	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	9.752102011	10.30234622	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	10.10843515	10.30768951	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	4.07553456	5.707034215	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898
ASV_778 Lachnospira	-3.970789898	-3.970789898	3.96798602	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	9.594256715	10.00692346	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	9.547647526	10.01087542	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	3.366761767	2.341021466	3.574732834	-3.970789898	-3.970789898	4.320417471	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898
ASV_782 Lachnospira	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	10.62167612	10.86082853	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	10.65331055	11.12870076	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898
ASV_793 Lachnospiraceae_ND3007_group	6.223006221	3.262701893	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	5.879122986	6.591042656	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	6.503915376	7.64863112	7.58357671	5.808858632	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	5.827531887	-3.970789898	-3.970789898	-3.970789898	-3.970789898	9.163884688	5.28900254	5.718023203	8.726672103	6.738747933	7.678412534	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	3.143040426	-3.970789898	-3.970789898	-3.970789898	6.844258261	9.647311416	9.695001838	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	7.802103426	8.755452476	6.784000176	-3.970789898
ASV_818 Lachnospiraceae	8.310652463	7.139587347	5.483879335	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	8.482230306	9.037629159	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	8.159642867	9.414392961	7.027634581	7.680940053	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	7.077191423	-3.970789898	-3.970789898	-3.970789898	-3.970789898	8.256359421	6.511601803	-3.970789898	7.596900367	5.653220484	7.067451686	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	5.71061172	-3.970789898	-3.970789898	-3.970789898	-3.970789898	9.546724047	10.73620876	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	6.538555818	8.121815245	4.819229278	-3.970789898
ASV_875 Anaerostipes	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	9.356465527	9.614902952	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	8.488955546	-3.970789898	-3.970789898	10.10836695	-3.970789898	9.366510666	10.25496597	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	4.416950286	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	4.52070032	6.110857755	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	4.79103331	5.339303192	7.450537791	2.931730655	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898
ASV_876 Anaerostipes	-3.970789898	3.430508222	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	5.453484174	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	6.699978062	6.819032441	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	10.05318722	-3.970789898	-3.970789898	-3.970789898	-3.970789898	6.503915376	7.441177575	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	3.616688894	-3.970789898	3.787623932	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898	-3.970789898
